id,total_words,lexicality,avg_zipf
ark:/67375/WNG-LWJHN3F9-5,733,22.51023192360164,4.707090909090909
ark:/67375/WNG-LZ43F661-7,2419,44.27449359239355,4.156806722689075
ark:/67375/WNG-M3FD43JF-V,6041,44.56215858301606,4.373974739970282
ark:/67375/WNG-M4V218SP-8,4665,45.037513397642016,4.3641075678248455
ark:/67375/WNG-M5QF1QJ7-L,1008,46.62698412698413,4.255340425531915
ark:/67375/WNG-MMPTJ3WL-P,2104,40.25665399239544,5.43775678866588
ark:/67375/WNG-MPD6J6B9-K,2186,48.12442817932296,4.6617395437262354
ark:/67375/WNG-N9F9R8RC-Z,1200,26.666666666666668,4.84453125
ark:/67375/WNG-NB752XR8-4,5215,42.646212847555134,5.032742805755396
ark:/67375/WNG-NH0D5Q73-V,1060,37.264150943396224,4.286354430379747
ark:/67375/WNG-NN6PWLGW-9,9915,49.29904185577408,4.58989566284779
ark:/67375/WNG-NWW82B5L-8,7572,42.07606973058637,4.104400502197112
ark:/67375/WNG-PVFJP89L-L,3971,48.32535885167464,4.503522668056279
ark:/67375/WNG-PWX3KSKK-F,1941,45.07985574446162,4.241737142857143
ark:/67375/WNG-QJ56RMGK-L,4341,48.88274591108039,4.41829877474081
ark:/67375/WNG-QLB620KP-R,11389,47.98489770831504,4.535147301006405
ark:/67375/WNG-QMCT99W2-5,2226,43.21653189577718,4.21477130977131
ark:/67375/WNG-R2112NTF-H,1357,43.257184966838615,4.38839863713799
ark:/67375/WNG-RGJB17XR-X,2540,41.77165354330709,4.405014137606032
ark:/67375/WNG-RTBW4D22-M,991,43.69323915237134,4.379307159353349
ark:/67375/WNG-RW6G3BXW-L,1702,23.971797884841365,4.650931372549019
ark:/67375/WNG-S3ZQGPBW-F,1196,19.899665551839465,4.5936554621848735
ark:/67375/WNG-S4GWR5ML-D,4002,46.95152423788106,4.346785524215008
ark:/67375/WNG-SBQGXHQR-4,2795,46.189624329159216,4.279380325329202
ark:/67375/WNG-SCXRT5KW-X,5628,35.3411513859275,4.1031473102061335
ark:/67375/WNG-SFZC7FTH-P,5847,43.16743629211561,4.240146592709984
ark:/67375/WNG-SMK1Z1N2-S,886,45.25959367945824,4.276458852867831
ark:/67375/WNG-T6F8Q8LK-B,7049,43.26854873031636,4.386744262295082
ark:/67375/WNG-T7JFPQNV-N,9568,45.80894648829432,4.523086926762491
ark:/67375/WNG-T9KC0ZV8-G,1571,18.20496499045194,4.539160839160839
ark:/67375/WNG-TF7XWJKV-N,1047,23.40019102196753,4.524938775510203
ark:/67375/WNG-TRVWF65W-C,1010,20.2970297029703,4.637365853658537
ark:/67375/WNG-TSRQFVS4-5,1195,46.86192468619247,4.686875000000001
ark:/67375/WNG-TTSGL379-8,1656,46.4975845410628,4.534558441558442
ark:/67375/WNG-V1MSQ6KM-6,1365,43.443223443223445,4.362647554806071
ark:/67375/WNG-VFBMKPH4-Q,1680,44.642857142857146,4.4788266666666665
ark:/67375/WNG-VK5WS4M0-D,2557,44.935471255377394,4.102811140121845
ark:/67375/WNG-VKJMP5HW-S,1435,40.76655052264808,4.316632478632479
ark:/67375/WNG-VPCN2BNK-Z,6438,47.51475613544579,4.612628309905198
ark:/67375/WNG-VQK7CM0Q-2,2492,48.91653290529695,4.552190319934373
ark:/67375/WNG-W8LVJN8N-7,3711,49.28590676367556,4.243838162930563
ark:/67375/WNG-WBL0S7WK-S,669,12.556053811659194,4.488095238095238
ark:/67375/WNG-WMMRV6H5-C,4775,48.774869109947645,4.541927866036926
ark:/67375/WNG-WVPSP297-V,3984,49.14658634538153,4.487492339121553
ark:/67375/WNG-WVZFR5L7-5,8227,49.50771848790568,4.634507733857109
ark:/67375/WNG-XRDRDG50-F,3191,48.95017235976183,4.385633802816901
ark:/67375/WNG-XS5153MB-K,1172,22.95221843003413,4.756914498141263
ark:/67375/WNG-XS891Q6Q-W,1263,17.49802058590657,4.504434389140272
ark:/67375/WNG-XXZVZT3Q-R,584,47.94520547945205,4.710357142857143
ark:/67375/WNG-ZFBZTHF2-7,2750,47.7090909090909,4.482012195121951
